,time,id,icij_sar_id,originator_bank,filer_org_name,beneficiary_bank,Transaction_amount_BTC,Transaction_amount_USD,Price,Sender,Receiver,Hash,originator_bank_country,beneficiary_bank_country,number_transactions,amount_transactions
79784,2015-05-29,238379,4411,Trade Bank For Investment And Finance,The Bank of New York Mellon Corp.,National Bank of Ras,4336.55230495,1022641.8084,235.8190877192983,"1JkwN7JEbxcwLfnkcrJ8paNcH58WkucuAT
1FL5BQPgivfnPRgLrBGEgEqyr8VazcVMHq
15a8cuqRJLJFuAHZNh6BXBxvFfrwzJDjyY
18oP7VAM4fyJmMFup2HG4VkDDb8tiJyK2A
1331nMPHkVFa85N6X2GpzHj54hMXmpNGDZ",183smyjq5JLwow9ZQpE8sZP9QcaoDqmrcd,fd8b08c918b9882d11f636fb39f5a52f92327521001ed4aafa62fb383f2e2568,Iraq,United Arab Emirates,5.0,797462.5
79787,2016-07-13,238442,3381,DMS Bank & Trust Ltd,The Bank of New York Mellon Corp.,DBS Bank,4061.89763923,2698323.09884,664.3011071428572,1BsBonyhQDsor4BR6N7PhjivQhSucrjWDR,13G7Cz4S4vDr8aZWfdzXrPWxXAKzuwLooG,e67f6903193da1e63eb3524730fbdfe0971a139f40e6b1de6ced67bc761d2da1,Cayman Islands,Hong Kong,1.0,30000000.0
79828,2016-07-07,238443,3381,Deutsche Bank AG,The Bank of New York Mellon Corp.,DMS Bank & Trust Ltd,4515.84715214,2927282.52925,648.2244483985767,1C1S88uTx9Qx9USaMM634PYs87p1PWU1Xi,14aaGzRem17jzcTWqg1ghJXPsNnjMaPUsg,ef387500e681c5dfc97d1c9cd1c03855b5bc5b5a25a30e2bdab0b757bc652549,Germany,Cayman Islands,5.0,27222500.0
79894,2016-07-07,240136,2490,"DBS Bank Ltd, Singapore",The Bank of New York Mellon Corp.,AS Expobank,4515.84715214,2927282.52925,648.2244483985767,1C1S88uTx9Qx9USaMM634PYs87p1PWU1Xi,14aaGzRem17jzcTWqg1ghJXPsNnjMaPUsg,ef387500e681c5dfc97d1c9cd1c03855b5bc5b5a25a30e2bdab0b757bc652549,Singapore,Latvia,1.0,1723991.78
79960,2016-01-27,238688,3094,Credit Suisse Ag,China Investment Corporation,Bank of China,4374.1788,1723903.2,394.1089860139862,"1Fjxc1BfN1jS78pjeheUSV6rEfNTZYQEwp
1JskBPTiCHJHNMFuMdGBU5BdAgan8LvWuB
1C79B5Esk8ZKcsFEbcDqV5kG711hc6x3TR",1QLRSQgchgR33T36dWA2DLzXJjQNrT7Cug,66c0de5a3cf66e6ac032815c17222e4fa0eaa19f9bca451551dea80775123664,Switzerland,China,2.0,24000.0
80001,2016-02-23,238708,3342,Bank Frick And Co Aktiengesellschaft,The Bank of New York Mellon Corp.,Citibank N.A.,3718.05967,1595947.4,429.2420070422537,362g7k8xovARf4vnRUQpxVHMnS714J52ud,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,001c88786003ead947412db0c6eb8e4e32da5664bad4c86ead0ddbd4eea5a5d8,Liechtenstein,United States,10.0,2269550.0
80007,2016-02-23,238710,3342,Macquarie Bank Ltd,The Bank of New York Mellon Corp.,"Citibank, N.A.",3718.05967,1595947.4,429.2420070422537,362g7k8xovARf4vnRUQpxVHMnS714J52ud,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,001c88786003ead947412db0c6eb8e4e32da5664bad4c86ead0ddbd4eea5a5d8,Australia,Singapore,7.0,48443923.0
80013,2015-05-08,239560,2864,AS Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,7422.83249366,1775031.1143900002,239.13123674911662,37st1HKmGiGiNR4v7ViaG7cVgoXB6K9Hm8,3CvELLS57Pd7pr8umckuvx1THazW7EdXPX,42676a1b93bbe3006c5e37e54e6e12cb53c757e3f1d3fac8f7de4c0d25ce20aa,Latvia,Switzerland,1.0,4450000.0
80015,2015-11-19,239568,2450,AS Expobank,The Bank of New York Mellon Corp.,ING Bank Eurasia Zao,3151.25652746,1048848.5765,332.835034965035,3P2cGL2MhjX1SXngSws2o1yNVDof4h9wSp,32wRwsz6peBg55MUxbQfEkf3DSdyWC9cxj,fae20b165c49ca87310ff94f4b48dc8644b43bb781604b9e7e906a442a355724,Latvia,Russia,1.0,8514315.76
80019,2015-09-14,239570,2885,AS Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,5143.05299444,1181219.72705,229.67286713286708,1BXVMLsQ4Qa5DCgwNi26eZkzYnhWzDSVvs,18oQq3R7aFoUzdmkmgTVMa92VYFWaTkkt4,61d01f77f196bfd3b17aa2ed2ab52d51d2835d8b84f9b5aad33c60769e1510c5,Latvia,Switzerland,1.0,1000000.0
80023,2015-09-24,239574,2885,The Hokkaido Bank Ltd,The Bank of New York Mellon Corp.,AS Expobank,4741.95245653,1098835.00602,231.7262807017543,1D2xjLLG8BQVnnQ9mQp68R1jDi1HyEnADq,1PXJwfVNaMwYESoK9UjPztcaKG5kEN2FKp,7b9bcf1e55a24697e2cdd6f2fa270dd48efdc650f11df2b81373d3ec88ae28a0,Japan,Latvia,2.0,1584880.0
80027,2015-09-23,239575,2885,AS Expobank,The Bank of New York Mellon Corp.,DMS Bank & Trust Ltd,6981.159749799999,1608210.1953,230.36433098591556,"36bkbeqQBxzuAHL4QELbczFfQWSenMF1jo
36eTLcKVwn1MmzhTnAa1SefpFLvXrXufVk
3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
399L4ANyrw2yYx3N73u14cGdsK91tMjJoo",3Posxmpcu5PRnoBoVYERENNTxfdHqTV7QL,f8804cf4b43869a875373c075d2dbfec775cb1646965a174f5a7b4fecb1e21df,Latvia,Cayman Islands,1.0,2000000.0
80031,2015-08-30,239576,2885,Al Baraka Bank Egypt,The Bank of New York Mellon Corp.,AS Expobank,26601.25503828,6093213.120676001,229.05735507246376,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
36XP4aD4qSkNHLGGLJHdKvNHMUjqk1w5UR
3AGgkiL3ia6x7TeM2rx9ndPZ9mRNUQKhdX
3KFUEzZEvTKrnumQogW1C4dczkdYtoERiS
3KMKTH79qp7zZnWvF8Tv4KzszV1Xk1rTmz",31sY1CxhosEmbdL8B4JHLGefFcrnRDjtAS,ec8a5ed6c08611a1328e4cfc19ba2ec47d73d7c0a2b8fc345f09e5b9f41c2a03,Egypt,Latvia,3.0,2593696.0
80035,2015-06-22,239581,2465,AS Expobank,The Bank of New York Mellon Corp.,Victoriabank,4500.0,1102295.0719424458,244.9544604316547,"3Kyhd5e23vZGjhNdstuVjBHranBF3nkEdd
36LTXMx6jaV5yftw7N3yqYUnT1PwKKjRiy
3N8xjsmvN33wKs6s4615ZLpN5q2YouqxzL
394p1k5wfY96hQXgppDFvmVUAJfhQaNHu8",1Mbj4jP5KEdtAmcdb8TXVb6f9rd9kkgiKt,facb3378cfbc92dcc6300362c944f0f298937867cae573ac34f4a32b6f187417,Latvia,Moldova,1.0,5587.64
80038,2015-06-22,239583,2465,AS Expobank,The Bank of New York Mellon Corp.,Metropolitan Bank And Trust Co,4500.0,1102295.0719424458,244.9544604316547,"3Kyhd5e23vZGjhNdstuVjBHranBF3nkEdd
36LTXMx6jaV5yftw7N3yqYUnT1PwKKjRiy
3N8xjsmvN33wKs6s4615ZLpN5q2YouqxzL
394p1k5wfY96hQXgppDFvmVUAJfhQaNHu8",1Mbj4jP5KEdtAmcdb8TXVb6f9rd9kkgiKt,facb3378cfbc92dcc6300362c944f0f298937867cae573ac34f4a32b6f187417,Latvia,Philippines,1.0,2632.46
80041,2015-06-30,239585,2465,Western Union Business Solutions,The Bank of New York Mellon Corp.,AS Expobank,4500.14947476,1175975.77939,261.31927083333335,12tipugMT7mM5Vmo1DTkBJwWZvNdfqrLdB,1JGU3WDvjVJk25SN4UXjpeSiL45QftLB6w,ff2c362a918f6442adea1ea40e1f06b1e2c6cb29323582862519f5d98278d277,United States,Latvia,1.0,21055.71
80043,2015-06-30,239589,2465,AS Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,4500.14947476,1175975.77939,261.31927083333335,12tipugMT7mM5Vmo1DTkBJwWZvNdfqrLdB,1JGU3WDvjVJk25SN4UXjpeSiL45QftLB6w,ff2c362a918f6442adea1ea40e1f06b1e2c6cb29323582862519f5d98278d277,Latvia,Switzerland,1.0,1080000.0
80045,2015-06-09,239587,2465,Western Union Business Solutions,The Bank of New York Mellon Corp.,AS Expobank,4876.55340314,1117088.054,229.07327402135238,18RaA3KiSMkxo4euhvabPT7oQwyqEc7rMx,1Q8qiCgcMfVcjQ4PkP21FjX26WtmTuu3os,0073a397e5fabab30e93fe741025dcc42992cc89a26c9924acfe227b3f04b647,United States,Latvia,1.0,17015.14
80046,2015-06-01,239588,2465,AS Expobank,The Bank of New York Mellon Corp.,Cscbank Sal,4598.0593648,1046916.424,227.68658273381303,13zCkHeBxuuPtzpUmb4Pe446Eymsf15Srd,1BkBFfXbij8PdfChZYxmp1R2zbCsqN9dUL,3607bbdf170e095e3bb353994f3d82000a574a1f68b9c20b78db9f4567711787,Latvia,Lebanon,4.0,400000.0
80053,2015-06-26,239591,2465,AS Expobank,The Bank of New York Mellon Corp.,Bank Soyuz,4207.13119106,1016236.70173,241.5509893992933,1N7JzYPzodKk6U1QBfeTFwGCYUJkgJvNS3,148sDi9jdh85hzCh4B1KXzsSe4pqXZz6fR,1f3ab7a3fe6443d9cdf0f651d40b8ecc82ab7c1e9e6183dd17e90f75a4c29db9,Latvia,Russia,1.0,4000000.0
80055,2015-06-29,239593,2465,AS Expobank,The Bank of New York Mellon Corp.,VTB Bank,4219.99399544,1063357.7432799998,251.98086642599282,15aTeibiCMLo8RuCEbAu36nnbMAB5u1Vsq,1vhQcVZ29CQb2BeSsvTrB6b6FMz8XZmEk,1caf06af048b54dec5b4e3622e352643cfc83fc582e1d4c7f29dceda7bf908b6,Latvia,Austria,1.0,6275000.0
80058,2015-06-16,239596,2465,Petrocommerce OJSC Bank,The Bank of New York Mellon Corp.,AS Expobank,4359.2807,1044083.1,239.50811387900347,1F5rgkeGM7qTV41o7vpAPHpzXB7nrpgNmB,17u5W8ZR6Z6D56ngxpkznyUVssQ4SKzf8Q,04935b5cb3f012cfc690122b41e974394f039c7091d6459a4fd5e76d91b05c11,Russia,Latvia,1.0,8410500.0
80061,2015-11-18,239713,2472,AS Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,4068.5083858999997,1361601.1806,334.6683972125435,3ELwZt4hHZzDGSmxFpmUveFtKe8ipHbjx9,32mmNH8GXbkf3u12fKzJJCETg5BSLa3nod,699cb5b07f59b94d3730e3d973ad9ed584381caf9bcc68e85a0e5f016ac10151,Latvia,Switzerland,3.0,418000.0
80075,2015-11-17,239716,2472,AS Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,9995.82201,3348349.61,334.97491289198615,"3Nkm4vn52y8PckoBxNgVGCuJBXuK3oByXd
38sbmBASxQeXSgEbKVgcxNc2ZLodqaxfhT",3KvAnr9VDMmJtqfpninRRiqg8nbPSi9Li9,3740248bf4421a54f6fce9cbcc08183fa964a96d0fc3f781d1e5360062af04ec,Latvia,Switzerland,2.0,540000.0
80081,2015-11-08,239719,2472,Albaraka Bank Egypt,The Bank of New York Mellon Corp.,AS Expobank,7795.87505702,3000063.18302,384.82699646643096,1EaKQ3B9R5gZWFZpCwcBNPCUqkpC7eC2GA,1CVWpUFiA5mYNTzAcSwq74a4E5Q69yruV4,2f254f88fc359bc5668f40f437120964c21e05aa34625d216b3e51a74ee4d7a7,Egypt,Latvia,4.0,1778304.0
80129,2016-08-05,239761,3683,Berliner Volksbank Eg,The Bank of New York Mellon Corp.,Versobank AS,4615.80837912,2637667.94199,571.4422535211269,16SJgc9dtSs2SJRzeVbZR8feq3nRzvQPYT,16AV6wQFSWuwrCgtQ27316z3AgAxawZNPc,53ecec17b059500f26e5b12fee6584ff0beed338d639b0f86f8eb44beffc5ef9,Germany,Estonia,2.0,410356.2
80241,2016-08-05,239765,3683,Versobank AS,The Bank of New York Mellon Corp.,Sberbank PJSC,4615.80837912,2637667.94199,571.4422535211269,16SJgc9dtSs2SJRzeVbZR8feq3nRzvQPYT,16AV6wQFSWuwrCgtQ27316z3AgAxawZNPc,53ecec17b059500f26e5b12fee6584ff0beed338d639b0f86f8eb44beffc5ef9,Estonia,Ukraine,4.0,617393.72
80353,2016-08-25,239762,3683,Versobank AS,The Bank of New York Mellon Corp.,DBS Bank Ltd,5883.15898932,3384560.79607,575.2965034965034,1727V2weghzbwYX9AZhQ8iUqTtH4cnbJ5n,1EtS18Cu3yfj7fgEjedvziDxq9oPBJtjRm,240cfb7b2bf9c42d4326d17a9c9caa8fe25c3e4c39869fc658567bf2be2e4e58,Estonia,Hong Kong,1.0,499948.0
80392,2016-08-01,239766,3683,Versobank AS,The Bank of New York Mellon Corp.,VTB Bank,4875.86462586,3036125.0175900003,622.6844366197182,3M7GWHyTHRJNxuaCq11CzKA67LBZY6ivRH,3NmqsjtdkEbExPAk1kUQtoPXuiiNpTj693,d891b170d9caac65b00e68be87b9b3764efcef242d7b74f08cf92974b998b4a6,Estonia,Ukraine,8.0,1406020.0
80428,2016-08-01,239768,3683,Versobank AS,The Bank of New York Mellon Corp.,VTB Bank,4875.86462586,3036125.0175900003,622.6844366197182,3M7GWHyTHRJNxuaCq11CzKA67LBZY6ivRH,3NmqsjtdkEbExPAk1kUQtoPXuiiNpTj693,d891b170d9caac65b00e68be87b9b3764efcef242d7b74f08cf92974b998b4a6,Estonia,Ukraine,4.0,2286437.26
80464,2016-08-09,239767,3683,EFG Bank AG,The Bank of New York Mellon Corp.,Versobank AS,1892.1157976,1110570.6774,586.9464642857142,17bN2ZB6Dqn2PmEukLmi99b4Mi7iBSgRpi,16ZNeBScu8qz8tU7e6eWKg4t3GBaWz2xPj,39ce05caa520c1af6fc9476ce978c171617295cbdcd633401865b479bc77fc46,Switzerland,Estonia,2.0,2000000.0
80528,2016-08-22,239769,3683,Versobank AS,The Bank of New York Mellon Corp.,United Overseas Bank Limited,2400.0,1390453.381294964,579.3555755395682,14eHyqzP9NtS1RjemBaR11EXsewpPyE8bn,1FGt6JgceDytzpHcNjkAbCVegmkKH3Nr18,b40e4b0e9e015e4458a34f0afbf7f309f0223241846ebc632e39bd93be9f6eab,Estonia,Singapore,4.0,931940.0
80543,2016-08-22,243946,2804,ING Netherland NV,Deutsche Bank AG,Alfa Bank,2400.0,1390453.381294964,579.3555755395682,14eHyqzP9NtS1RjemBaR11EXsewpPyE8bn,1FGt6JgceDytzpHcNjkAbCVegmkKH3Nr18,b40e4b0e9e015e4458a34f0afbf7f309f0223241846ebc632e39bd93be9f6eab,Netherlands,Russia,1.0,20692000.0
80558,2016-08-22,243955,2804,Rigenesis Bank AS,Deutsche Bank AG,ING Netherland NV,2400.0,1390453.381294964,579.3555755395682,14eHyqzP9NtS1RjemBaR11EXsewpPyE8bn,1FGt6JgceDytzpHcNjkAbCVegmkKH3Nr18,b40e4b0e9e015e4458a34f0afbf7f309f0223241846ebc632e39bd93be9f6eab,Latvia,Netherlands,1.0,20675554.55
80573,2016-08-22,243956,2804,ING Netherland NV,Deutsche Bank AG,Rigenesis Bank AS,2400.0,1390453.381294964,579.3555755395682,14eHyqzP9NtS1RjemBaR11EXsewpPyE8bn,1FGt6JgceDytzpHcNjkAbCVegmkKH3Nr18,b40e4b0e9e015e4458a34f0afbf7f309f0223241846ebc632e39bd93be9f6eab,Netherlands,Latvia,1.0,20415554.55
80588,2016-09-19,239770,3683,"UniCredit Bank, Cjsc",The Bank of New York Mellon Corp.,Versobank AS,1809.33298048,1100162.15987,608.0484751773048,3Eu8i63EP3iSWkntSGGh4nK1ns3LwA6Nci,3DJdG5sNKDwb8FD9GZfUBFYJ65gRSoSQT6,9830d9a0748d6d86c55c84053117e21623e8b07d28b2719c6b7c9b2c13e6c11a,Russia,Estonia,1.0,1000000.0
80599,2016-08-17,239771,3683,"UniCredit Bank, Cjsc",The Bank of New York Mellon Corp.,Versobank AS,4651.506279,2669545.4790000003,573.9098947368421,3DjBMv2wcLCMa1Kgfw5VLDvHXY2esAX32a,3E2Hpn4sAi1YXHJMbpH7FkVr3khQRLs2WD,5ba72b00fb89f81560b42e39bf180dd6ade6fc17476b1a26fda784f4554ad130,Russia,Estonia,2.0,1600000.0
80630,2016-08-17,243947,2804,Alfa Bank,Deutsche Bank AG,ING Bank Netherland N V,4651.506279,2669545.4790000003,573.9098947368421,3DjBMv2wcLCMa1Kgfw5VLDvHXY2esAX32a,3E2Hpn4sAi1YXHJMbpH7FkVr3khQRLs2WD,5ba72b00fb89f81560b42e39bf180dd6ade6fc17476b1a26fda784f4554ad130,Russia,Netherlands,1.0,23000000.0
80661,2016-08-17,243948,2804,ING Netherland NV,Deutsche Bank AG,Alfa Bank,4651.506279,2669545.4790000003,573.9098947368421,3DjBMv2wcLCMa1Kgfw5VLDvHXY2esAX32a,3E2Hpn4sAi1YXHJMbpH7FkVr3khQRLs2WD,5ba72b00fb89f81560b42e39bf180dd6ade6fc17476b1a26fda784f4554ad130,Netherlands,Russia,1.0,23139000.0
80692,2015-12-07,240081,2475,British Arab Commercial Bank Ltd,The Bank of New York Mellon Corp.,AS Expobank,4660.8886,1830113.5,392.6533449477352,13KTn6S4xDELnbUYDQvQ89oCgAn8GdXZFe,1Tpyj39Axs8TN9D1ENiKwY8zDd4LMW7Y1,83b1e12e52f002c6aaa19b200e7e31961b1e8fe66dc85ce77704a95a1f7e02a6,United Kingdom,Latvia,5.0,2939517.4
80765,2015-12-10,240082,2475,AS Expobank,The Bank of New York Mellon Corp.,"DBS Bank Ltd, Singapore",4054.59125717,1683234.98118,415.1429513888888,1MjrTzx96prqU8kz25RMAgG8SRywLRwejk,1FMm2N46ZQ6NyZUuAt5dWoCjsbRoec2EMm,4f57b3db1f7886d7d717bb9d9f06343fe29d598cd2c58d2f15dc510706378b37,Latvia,Singapore,1.0,3000000.0
80878,2015-10-08,240123,2471,AS Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,6453.5448,1574864.7,244.03094890510957,1H8CUvcTPNdQEDBJoGyVarDyzt6Pu1WQqf,15aDQSysmYEh3oYprZiC6Ji2xuqJZHx9z1,348cc43026e3f7442070de3c8d9a277a0f3740558ccfa18bf42d4862c5560573,Latvia,Switzerland,3.0,455768.82
80884,2015-10-08,240124,2471,Albaraka Bank,The Bank of New York Mellon Corp.,AS Expobank,6453.5448,1574864.7,244.03094890510957,1H8CUvcTPNdQEDBJoGyVarDyzt6Pu1WQqf,15aDQSysmYEh3oYprZiC6Ji2xuqJZHx9z1,348cc43026e3f7442070de3c8d9a277a0f3740558ccfa18bf42d4862c5560573,Egypt,Latvia,1.0,1000000.0
80890,2015-10-06,240127,2471,Bank Soyuz,The Bank of New York Mellon Corp.,AS Expobank,10432.2826036,2532902.72529,242.79468085106382,1NxaCT5Khpd9zy5qa8KNbDbAmsyKoigBSH,1BSCsNv2hC6kQeQKNYVewNKpGsqTfSMngR,63869de9fc257de2f2b5639b28c7526e0a85813abf0dfb650f970b7123809e60,Russia,Latvia,4.0,2239286.74
80900,2016-02-19,240137,2490,British Arab Commercial Bank Ltd,The Bank of New York Mellon Corp.,AS Expobank,2471.22117258,1037860.8667700001,419.97894736842085,1MGo6kR3dK5Pwb7icTqXAb82zodRhnqTbC,1PKTzKB3g2zq7RAzXGTksHA4ysstYKSDUt,7aa5bed55e1664abb9124c8b2ba8a6794c55e71f7f8df1245ca33fc07413c800,United Kingdom,Latvia,2.0,736500.0
80915,2016-03-02,240138,2490,Soyuz OAO,The Bank of New York Mellon Corp.,AS Expobank,3729.1406599,1610387.7997,431.8388461538462,3BERMGGAbN7Qke1achv7GT29eg2Z6Hx7hQ,3Eh3DqZHS1KvMUjft7fRjCTPrvsLhibmMU,91cbc81f89119b8da58f2bea7ca02ef2ad72f413eb8b6446cef615c765402058,Russia,Latvia,7.0,3870000.0
80959,2017-01-11,241197,3699,Deutsche Bank AG,Deutsche Bank AG,Wells Fargo Bank N.A.,1553.51269807,1341535.9983,863.5500694444443,"3C4QheYujFnDvhJ3n6PV3ZmMgsFJqcgNyX
362gN13Epxo4UGGbRJykipZ66QVsx4XEAv
31joYZVbCFPjm3eVArkKdgqVKNQD6a9Zn4
36QqDSfjbivSSGGfBTrxsa5PxpSbmdpBW7
3G76BHDaNPSyDMDT3MAJXHznfCBEqjCwqu
39sprBzCSLiw5a6v6FjrdUvkwReT4YsHq8
39u5of9ZEQfW3R6sYsZ1pZqkVBM4XpRtaA
3EgLDMTAkWNwmqYXeCf465ZA4cWMnh5oQi
388hwKsNceN9JZ71XrQcYaNBn7BQz2w7Qi
3MmdmcfoVkJJXTTwwUffZdeXRmGPh48LVx
31p8Sqq4KoU3dvKtojZ4BxZ4LHri2nL7bD
32Q6hAmdbrLx42N28Dga2Rsn1G9SGziTwA
3Qaeq3c8ghVrgQHaeV4EwCwZFtjx1kdgpH
35nbFWf4fKWyHUm36mRJS11uGXRmDKkv6a
36UUqFyuyMFcpFRJrVzJLMYzcAVdUwaj3t
3Ad18rPKsEVwFxyLrwLPDZF1xJ1eZFB1KR
35LEoJxrY1D9zff33BkduWSxB6BGKMXLTB
3NCYRYp2E3WTSwf1odvwfUx9UjU94gNJfU
3Bfbmdni2R2y2sAr1uoasU46LhnWsgwHzy
35RA1Q4rZKbyY2SqKc4F4229hua1hP7TxD
38sm7xd5ntuLCZc3dofEYiJYFP8YhxqruA
3QKj2cHUysvuLLgd1f486UmgGitxC5W3sw
3G6Bwfgj5UiwQ98Q6ZpV4aiYq2TwY7QJfk
33g7jWSzjXzHBjkhHARmGRyLAjWxNWLNYY
36FkAPcPhfPss8KftrpVAR4qaVReD2xvXV
37NKGbyuuQKJqVgvZmzPsrx7UAr8dR7i4X
3KyzroCqX4yGUogNhExK4DmF5joHp6Bef1
3La9mERZcGiNQ7CpfvW5vkj4bUc65Ff9hc
3QBoq52zHzghUhzydaFjzKAqDyChWQoA6k
3PP5uKdfwRciAGVJfSAnpeA85RHwX1nGNB
3LoYeHchia1td9cF5MtT5aGYAhkosLmMEp
3Cg4ZBoNAiKFASnTCW6PmKDUPFW5gBKe7Y
382yJP7e6czVqMRPKdKYdYnGXYvrdkVHZB
3F5BsqtzWn43h1ig4cdtumNHTCFeAYZsQP
39mNuXoNxXp3bx7RjLeETRVQbEArsRzLuL
39DnQcM4Whuq6y2Tsm3JgrByfQnKEs3u2x
37mHZJUMce9XQvrW8CPP1e6dopeazHgTNf
3GKhnjfyYreoMdyhZigzp1oaXrLPTKMW8x
33kuRSfRSrDk5pTKoFvjeVjQEP8KakrBZJ
3Qmjqj5NGertt47SeBNnpPXmBRLkrC4skY
3KrHiYWYA6mEN9KsEozF6DVCGk8UXp2Smv
3Hd1PpJpUQvMbLWBBfLH46kj5GqE2mVEXH
3F6sC8118msUSEnwf45wnZ388cn3RKKkP2
36UobkvB8if7w8RCXVMMuYpcvPF3pn6Uxg
342f64tbYvRbV2oLFaBnnAdDFiwvEs2ikS
3AhVWd8hXXDLKVYYXsstt5VVomEyJaycZ9
3QbdcyaMCTN26CDRNa8kZLExCbHzcRQKG1
3D2pBzbCKyyYbAawfNpJ4fJXx7g7TfSnz2
35zCNr9oT3RUqSKZgtjFRBMxd98ENHg4Km
3HF3zX4bMckxFTHaJZkjwKanV6MwQWNCFe
3AvHPQVUbXodWMuDPVWCdDsnLMsAEH5pWy
39EtmMPkMAXN1Mrm5GDp7zAxyi1DeLSENs
364zTdBqpG445TPehiiXGhaxWzrnDbSbSw
3P79S3u5cY2mJC5uq6SoXtCtCXZMVfqVox
3DcqHWzsnEVu6WZU22CpUHzBz8tzxDeZzT
3LRrHLP3YnKJLxsWkfVgqtQppYt8S5GEhS
3B7zZJgBVbgDHh9YtaJjmRxPPwxyzWzMkH
3LkH7gy5WNjgaDvwxsoC9ChL3su9ZZKh3M
3JNJHXZgGZMqkM26gptR3LLGLo9y6PW9e7
3C4TED8WP8PmT768j5HT1ycbjHneuBbj5m
3QcGdneCWTFbhQZBJqiT3DfnGpfVK1J1PT
3DqH3RxP8ZYmA4jiQmR1baCY47yoeuPbkz
3PmxGjc4FbHe8ykjszwxR1v2ZZnjFXJV7W
3CVVX9Xe2nJUoDPZ9j8GaDzToMK6bjeSDi
33d9ssJquQ8X8nZj3r8PU9JhiqSunusepE
3KRRV2558dQ64Zow5dEayo9hjh7apExJUg
38PKNmNJmZ9KLoNXhMr6z3ZUeYKiKddemH
39CKgDteAsjwn7ih6VxYCPhkKXtkrLoS78
3HcjUCy8cfvuS3NmLaBuW2CQfXMQZ6G1iv",3LftPV4FcEdMRan1GEfXXSfCuNXpBtRM7c,204b1b6925f8cf657f52040841467e71b11fe3c61fd1a4184f90d23081fca181,Germany,United States,1.0,18000.0
81273,2015-09-10,241299,2282,Alfabank,The Bank of New York Mellon Corp.,Bbva Colombia,18544.49069891,4430413.404308001,238.90725694444447,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
3FbZrzjRNYvFjRkaqXckd7gq2trufGpB4d
3GFgesqLY4SbwcNUiyEbCs7DCgU72NxVBP",3B6pdfXytxeZzgeGPUYGaYsoNZ2zacCiL7,d570425aa5830c4d4619d3cc5840e658fae0df41e241324aead1cd45c3d3a181,Russia,Colombia,7.0,2250.0
81285,2017-03-09,241469,2274,Primorye Bank,The Bank of New York Mellon Corp.,Banco Internacional SA,1342.33739512,1575785.62195,1173.911736111111,1P4FaRg94MKpSc2CDLBKTSQ7QLGnxAwpUq,1CxR2eaUUUF7XTpBwDNSTi6NDJdEPXJLpr,937475a6af9d1fd23d07103d20587f33e6758fb153eebd46d7a10368fc987ec6,Russia,Ecuador,2.0,8000.0
81342,2016-06-10,241473,2489,Skandinaviska Enskilda Banken,The Bank of New York Mellon Corp.,JSC Norvik Banka,2039.27634244,1175077.84785,576.2229588014983,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
3QveBkKeqo6PyigaTh5jGB6ek3Gz4KEk5U",359acUS1cF2b91JJE8ED17o4KFEd4h9ZFe,fbb7430ad7472cdafc02fa15de760ff21393e5844f1262f3d3b1283db2ae3fe3,Sweden,Latvia,13.0,1968722.27
81374,2016-06-05,241478,2489,Norvik Banka JSC,The Bank of New York Mellon Corp.,National Settlement Depository,10000.0,5745653.736654804,574.5653736654804,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,32MKGhKdTqEQZrrtd7iemEETz8bn7CJEaW,6d39c52e44259616bddac7814ba4871d908947e1a1301f8671e71cf2e1290b54,Latvia,Russia,6.0,10390000.0
