time,Hash,Sender,Receiver,"Transaction_amount_BTC",Price,"Transaction_amount_USD"
"2015-11-05",f3de284258eb892343b2a33f229ea1f821c211cd2504deca97ec072a5d43b5ea,1Jo2gZAhdRo5umrXBD9rW2Zoro7gRKczkB,17AujrkZbB246GKK5RKewnUUtsvEnu9Ebe,"3998.9998785","406.31758741258744","1624863.9827"
"2015-11-05",f1b639cd7ecdab6fc40b7b822cf8f03a2bf3e91ad1ce59d6f8e960e9ab2d81dd,1M35xSh2XtmVDbmGtexxF5ta3HSgqo6HPi,1Jo2gZAhdRo5umrXBD9rW2Zoro7gRKczkB,"4498.99993925","406.31758741258744","1828022.80109"
"2015-11-05",b61c1a6296da307f457e3ebc7e1419cc15fabb17b328b99d6cd89ded10b45b21,"1FeDtFhARLxjKUPPkQqEBL78tisenc9znS
1C8fy68WpbVHw4kpMjCv4aQa1pGYoJrnHA
197vRdszbbi8NTeRsrjciXvawifyfZt28R
1Nf8t4SMAVSjDMeK2DvQ16jiTiW2hijdeS",1M35xSh2XtmVDbmGtexxF5ta3HSgqo6HPi,4999,"406.31758741258744","2031181.6194755246"
"2015-11-05",9f1b6a142524c7b8d52e42b3c4852a16b732b8b50bc19ab4e0be21fc757972da,1PsCww7cKsgbcwGp6Lbzwdo71adowb94HQ,1A7M3KC1S7WoVeg7KtWuHCzZQLYEaARC6p,"11345.10998462","406.31758741258744","4609717.717881"
"2015-11-05",ab73b587189ee1b802b612aefc4e9a03702edcbdd301adcd0010d00e13c86f6a,1L1zZ5TnzjRmFAoiB2t9e5MK6o2oG6KDzJ,1PsCww7cKsgbcwGp6Lbzwdo71adowb94HQ,"11346.11008462","406.31758741258744","4610124.076100"
"2015-11-05",a351131cbe8a0bf5ac0d13c6ccb1cd1cde4134425fac156a4882e0d4a5f19cb5,15GCUxZ4kRREz3AcwNmxiLxovMe5ycx2s5,1L1zZ5TnzjRmFAoiB2t9e5MK6o2oG6KDzJ,"11360.12018462","406.31758741258744","4615816.626132"
"2015-11-05",ca740de7f02cac11d5c6feb858c8c56df90cab2883e0b33b866b9b6e3941bd38,19KnzMazuXqFZ6onZtFHhtD5LvfFZBZ2c6,15GCUxZ4kRREz3AcwNmxiLxovMe5ycx2s5,"11374.44758902","406.31758741258744","4621638.102522"
"2015-11-05",83d2550a8092e920bb13dd29362e56b660909e67291483a472578cb0e9ca6161,16YKqSEnwpxNRjgzSNkGRQ8iBfyGTqKoBg,1ADtJuvhht2bgusQG2ZiSncg7VShFng5nw,4650,"406.31758741258744","1889376.7814685316"
"2015-11-05",2f05cb490591ea5e6f07d80589329ad6642a6e493be4c0f9e953634d90972c90,1B1eejqAb9koD76RmJUTWpymRACoxBzscj,19KnzMazuXqFZ6onZtFHhtD5LvfFZBZ2c6,"11375.97967842","406.31758741258744","4622260.617390"
"2015-11-05",935dd976c6450f6059c7397f486ea6c8972403c3744de7792e8c9e5eff2d8d5a,12KMFRUzn3Sw7mSokWPfvUQZtwHDCdPD6Q,1B1eejqAb9koD76RmJUTWpymRACoxBzscj,"11377.97967842","406.31758741258744","4623073.252565"
"2015-11-05",bf7f6ed8e815bf1ca046cee75e87c82983699948608d916c5f65c287f31e891f,3FiTdZGfF1gFYV2cjvurns54tUUsUFW39n,332srgUXj8ZqKoN1vyd6HeNhiyCSV8NFTZ,"2991.59808931","406.31758741258744","1215538.91816"
"2015-11-04",2851d78bf564311fae8a058563f3018c8acd25b632b118bd0f0481d47cbb1eb4,1ARXQ1ps2ZhcJM2jCSqovq6u6unKSWAPsd,1AaKRC4uP6UHJMpJem6ghhZKGoy4oK3XWr,"11401.49445483","448.66013888888904","5115396.085645"
"2015-11-04",0793176fdb4408e8dba26fb14bd3b4cd6bc0e13851897476b475f57b479a49e0,"1ExMhrUWEDaaSfZKLCY8qrpkom61o2qx94
1CzaUP6XjZza8vY4WwcPwUXSMt73W967vW
1NBKBmcD5VGAdFBE3qetD5SPzY88ae3CGd
1HUGc3ZAKeY8diYMwUPpbp3XFEWF2eHpYH
13FHDUaKq6ccrLGJ2EGvAvKDZUC4cR6ZbR
153YReTH6EFFc4GEpTS7v6qp5BjcCUAVag
1NygdPRV1y3bY6Lxs8BPX8wE9MgixZhFwA
19yze76wgkzMSHtBFiqdxPZEtayebDymQM
16E3vpaxHSse5SAF2H4ejz9StE9KeUpdzR
1NqGvrJW7WfAekHzdLqK7WUQDL4wsKGo9L
1EEU3rjkhE8uKhTv2Bxicoa96J44xrZpUR
1GctjNNxQ7361FJQaXh5ETEn3VWDrkEJan
17qrfoofjPCXUcmXhxE7qAkhcLKQPU7dRg
1QHASBPp3QdpNx66FNjYeSrkySKYHUytdA
1NN1yuPekkS4SW4jnH8ctYDBCWARiNXXUU
14CDR2sAaPkXzecHsEV9Ea52dkMq6REoBB
1BtYjety93yJsGJ7C4ymRL7xCvJV2ZcAnw
1JZ1eTLJA31GTwR3WML8n3CfSr1g3KGU4W
1EngDGbUk3U81hwKwBEmS8bXTAz4BybmDa
1KpxWxxkUABUvi9HNKQv6v3ZDDp8TtAp8U
1C5YzfMKZsDwXM4XMnM4VKdDsUH2rqWP8d
1KcUR72nP3yRuH8DncCcX3LZWTUwgqQE3R
1ACUu6ifSR3HmyGnAsLuAx3e2jNGq86pPN
1MfiAnP8vM8YfwRLjhU4TNX38XBwJMatWC
1EB6e4AvjHcqvd4ercXFVCYcFzRbC7zw1Y
17Z1txYBzUiTiyuMC61XdiS4hXPKQAR2sq
1NqQxX8JtD2ja8V54sCdPqReNxRMBhuHLZ
1LoZwkYnMxq5ho6koKEZ4kcxW2xbGnod2K
1H8Ypyn3QAHVCLU2CdD6baYjeL1DPBLUNy
1PnsBSoXmDYSNLPFpGJ99ziiu1qzRzB8qz
1GyefF5cm2hkNsogr93LCHd1VuKER1hEe1
1NizRCZumEcHdDS1SoreWMQBskCpz2CgnB
1PGZiSHj5po35knkM7NSbinw2GHaoa7uLp
1BfYXKRXstQZViaPrULgoUGbfjFmJbRMX3
12dg8tqo6rw8bkzmzypGB87aWToVx5yhRi
13XL7r1yArT1Qmk2KYqU9okvQdrqiF1f3g
1CydftQ1xoitu2cHEjxmGBK9duJajKAE2K
151We6k9ZvncsuH7DwvDWTTMQxbn4Cp8GD
18nfUeLnUEFHsHTu31FoS9Euwok5eLT9jR
1GrxvKkNFhytYUQRopNk92rndEoAF8NfJ9
12M8Xxi9vYbUp84croT5RgMsHtCkYimnHr
1KeYfLwZz7f2Lt2twS1a7qmki7d7JoKVU7
16StNgEHnk4mziGQKLonKTc1iUFjDfE9T4
1HL7bPfP8Z5WUYnm99bxg5HQSqy2Hdotnn
1E2YQrNpFok3dhEeC4poVjuCEXWszad3fc
18Utu5bxtAi3qo3U5mCfQVij7zXa5HPdYu",3FiTdZGfF1gFYV2cjvurns54tUUsUFW39n,7500,"448.66013888888904","3364951.0416666680"
"2015-11-04",0793176fdb4408e8dba26fb14bd3b4cd6bc0e13851897476b475f57b479a49e0,"1ExMhrUWEDaaSfZKLCY8qrpkom61o2qx94
1CzaUP6XjZza8vY4WwcPwUXSMt73W967vW
1NBKBmcD5VGAdFBE3qetD5SPzY88ae3CGd
1HUGc3ZAKeY8diYMwUPpbp3XFEWF2eHpYH
13FHDUaKq6ccrLGJ2EGvAvKDZUC4cR6ZbR
153YReTH6EFFc4GEpTS7v6qp5BjcCUAVag
1NygdPRV1y3bY6Lxs8BPX8wE9MgixZhFwA
19yze76wgkzMSHtBFiqdxPZEtayebDymQM
16E3vpaxHSse5SAF2H4ejz9StE9KeUpdzR
1NqGvrJW7WfAekHzdLqK7WUQDL4wsKGo9L
1EEU3rjkhE8uKhTv2Bxicoa96J44xrZpUR
1GctjNNxQ7361FJQaXh5ETEn3VWDrkEJan
17qrfoofjPCXUcmXhxE7qAkhcLKQPU7dRg
1QHASBPp3QdpNx66FNjYeSrkySKYHUytdA
1NN1yuPekkS4SW4jnH8ctYDBCWARiNXXUU
14CDR2sAaPkXzecHsEV9Ea52dkMq6REoBB
1BtYjety93yJsGJ7C4ymRL7xCvJV2ZcAnw
1JZ1eTLJA31GTwR3WML8n3CfSr1g3KGU4W
1EngDGbUk3U81hwKwBEmS8bXTAz4BybmDa
1KpxWxxkUABUvi9HNKQv6v3ZDDp8TtAp8U
1C5YzfMKZsDwXM4XMnM4VKdDsUH2rqWP8d
1KcUR72nP3yRuH8DncCcX3LZWTUwgqQE3R
1ACUu6ifSR3HmyGnAsLuAx3e2jNGq86pPN
1MfiAnP8vM8YfwRLjhU4TNX38XBwJMatWC
1EB6e4AvjHcqvd4ercXFVCYcFzRbC7zw1Y
17Z1txYBzUiTiyuMC61XdiS4hXPKQAR2sq
1NqQxX8JtD2ja8V54sCdPqReNxRMBhuHLZ
1LoZwkYnMxq5ho6koKEZ4kcxW2xbGnod2K
1H8Ypyn3QAHVCLU2CdD6baYjeL1DPBLUNy
1PnsBSoXmDYSNLPFpGJ99ziiu1qzRzB8qz
1GyefF5cm2hkNsogr93LCHd1VuKER1hEe1
1NizRCZumEcHdDS1SoreWMQBskCpz2CgnB
1PGZiSHj5po35knkM7NSbinw2GHaoa7uLp
1BfYXKRXstQZViaPrULgoUGbfjFmJbRMX3
12dg8tqo6rw8bkzmzypGB87aWToVx5yhRi
13XL7r1yArT1Qmk2KYqU9okvQdrqiF1f3g
1CydftQ1xoitu2cHEjxmGBK9duJajKAE2K
151We6k9ZvncsuH7DwvDWTTMQxbn4Cp8GD
18nfUeLnUEFHsHTu31FoS9Euwok5eLT9jR
1GrxvKkNFhytYUQRopNk92rndEoAF8NfJ9
12M8Xxi9vYbUp84croT5RgMsHtCkYimnHr
1KeYfLwZz7f2Lt2twS1a7qmki7d7JoKVU7
16StNgEHnk4mziGQKLonKTc1iUFjDfE9T4
1HL7bPfP8Z5WUYnm99bxg5HQSqy2Hdotnn
1E2YQrNpFok3dhEeC4poVjuCEXWszad3fc
18Utu5bxtAi3qo3U5mCfQVij7zXa5HPdYu",3M7Mt3pifJRaUpbRSSKBt4Yk3a52okEtsf,2500,"448.66013888888904","1121650.3472222225"
"2015-11-04",1b95c4577511a859fb4e573d084f9ac6348d336881b67be3cc0ef7c9320ca90c,1NyUtGMaQFEfpz8Hgvi86mB7LLkJBSEWVj,1ARXQ1ps2ZhcJM2jCSqovq6u6unKSWAPsd,"11401.95313369","448.66013888888904","5115601.876566"
"2015-11-04",7f97664a091ff9de60af6ecacf4ffda9b3301c4275a8bb16d38cc8d699ddfcfe,1K1ScbLpvCMpQ1BMJBRZgj715UQ5rEFUFL,1ASMA8hdXcgfThF5huwvMe6o7ckF9tLoo3,"2456.89533627","448.66013888888904","1102311.00281"
"2015-11-04",63c0d95d7c9353424866a8b9d102d27a1bc35ec65e2e0a4d2fc32d10896fe506,1GZDxi2qNzUGFMTUs83mNKikdcxKvakr2y,1JCUaqjTNyXB4wX8MfCbyUcK1nzyaaEgpC,"3490.00041","448.66013888888904","1565824.07"
"2015-11-04",7de9d5d427b7d00ebb7e9aeb41c4c9034f8a02e899c2085cae422a95ad11bc8f,1LCAJF94Yxin9eWNx19b5BZnrnBSVstV1g,1K1ScbLpvCMpQ1BMJBRZgj715UQ5rEFUFL,"2457.24172917","448.66013888888904","1102466.41549"
"2015-11-04",124f62fc14385dbc88a20b4992f236219ae35782b4a1635d6fce480d35a4e7ed,178yVjnrqzJ67b6Qe8rY2vCQnEm6bZrj31,1NyUtGMaQFEfpz8Hgvi86mB7LLkJBSEWVj,"11404.49472369","448.66013888888904","5116742.186688"
"2015-11-04",96821226b40f5772a45ce1ee537f32e198fff45f737b3dbb1633ee388cd7a684,"12Zg65C54NXdPNT4SKitvp63tu4uvkUzgY
166DJtEsESGHgNhHpeWzs6fN7XpwRyNRiH
1Frf42StmeTM6JqdhJUJYUd32qK6nQNBc2
19C3pSB3QGvJb9uYAspt6E86RchCCT4YUD
18vAcoca2xUmyqg9aGAUxrg5pk8mWta4by
1HCd86468m4gXN421EfrjbqRrPpaUREf7x
18p53c2zPosWSaPNX74AK1s78N12rnEWPk
1C9FfA8hRf914MKYSANwgn26myPbphTDrr
1C5YzfMKZsDwXM4XMnM4VKdDsUH2rqWP8d
1Q5YdGM1voqFgbAnh4aoZS5hmCeo9b9jUn
1BtYjety93yJsGJ7C4ymRL7xCvJV2ZcAnw
14YBCHHbkMRBRTbgoGrMxVmgfkzhjnPaDn
1HUGc3ZAKeY8diYMwUPpbp3XFEWF2eHpYH
1MHimmNFk2HkhLH7uxRgJqyZTokhR8bUGu
1CDtHEUHK59Dek7Guh7bvx2Socdvkzrjcc
149FpC9wUFrrAEom71mEafxFTb3V8nDVKD
1CQgA33Y6T2YkJJuCzu6gRDq1dqddS7QG7
1iH88HveUJ8tNnPNDPDPRQg5HzbrqeG8S
12fa5oZWovZd6sBFBHP5KGWzzkcCEtSdKi
183qYDQqrpaYZYBuo2zzdDfMbGkRrdBgyr
14a57KM8weQueLU65cgs2TXgcCahjEfDF3
16h86D3X9DRCU5wk7j7aHEcv55RWofwjWk
14Ugck1VEgRqZRrrdDBFeRLdhRfS6S69sb
1DhJ4ey2iJa2tRmmP95XVtbGgDKg5K6aJW
15QtVnt3yCrd5QWAUHhSCJ5UX3gQwFDmtZ
17dSPufvGvLYuFyaAeSHU899cTFP3JwQDe
1Jh5KfhYGUamqDqtnmRGubr6gmzJJwaVmD
1G9uxGkC5nLV2zTHQR3utmQVg7Gv5gD5bE
1FBjHBYTRE4sCXKddnmbnarf8XxxhgcWZq
12eEXPPqyvSscjbAkimG4MBfVCC2hywVs8
128WRnpzRrBQrUpicgPab2tBeZHEmnVwgD
1Nu3rVEUKGbQhnmhLejzEHcUJUwVJy6F1y
15JfUVYgmb9SNNRjVxbRakyabMQPrG5XQb
1Ej45aymA4mXJWfAAX9xcbW26Z9GW3miws
1J4AZ59h85B35AWkCM9cnToQrYHgZYHv8o
1iNsVqGD6r5qBt7WBMUpiSiNsGjhRWQAC
1KeYfLwZz7f2Lt2twS1a7qmki7d7JoKVU7
15Ece9iSePVdEn3GMMqxMPgJrBjh1fNnoN
1FQywMFrKmRHjDuBzYEkYTpGHZ9oiSVZWe
1AkXUWZmGegsjDgZxrftGEGjtgZRtbPird
1Jb7QThx65u6wdQyLJWZKLYmejJTuxZdPD
19WUa53wA23tuAWQf1vacFXr2gaeqDPg3p
17ewJxfgvhDfonVrsBrj7G35ZDA1z4Vfwk
1EKxKxfFm34Wq1sRNLtG6oGf7PN8y329US
1Jdshgatyn8La5s4Jk8rG4KhWCCedLNJXV
1H5zXfUUYVejQKv5NRzRmHcetH8gNSnTAy
16BGnbN2G1PJJkzmTESRDcXzGfX68j5KLD
1KmVtzwwUTwbvhmAjgB2pTdkhFxjyhX4PU
13rCUjuFCPUvjb51wfkfDv6H4t6ePXdppr
13hh84j1wbc1wcrzg9euTfAJz8VpGAarAF
15poh9fYMoUma3hJnuN8idmfz21G6Y5NRu
1E2YQrNpFok3dhEeC4poVjuCEXWszad3fc
1QCbo7WRV3g6zddaEt1NQT4YijWVzx7g5B
144STnebDusWTcNjhXrrbnFWmTjcfxcqdu
18EyUQLVDbzvuHdqzLCwbPKmUD1nu8FBJE
1BuGBA7Mk3jJ8uZ4K4rQh1WntCHTDyHqbE
17s7QZ3a5Mbpd15hapYkY43arGNeCCYdRJ
1GJS1RMWmAzkPxnFPdjCuyP9rmtUNbowqT
1Q92QP8pDzJVcAVg7iGJqa4E1r1vUBwfxN
1HatZPKX2d9Ljw9Q7DfC3Ndgjz5Kp1HyKk
136DUGTmyTYJRKcB6GKutvFErptfUuGENU
18H3UFzMCX7UDDZCegHgpRU2T265hTaWJP
1JHADZaAfnrPKmUnCzas5SpG14TYRpffFT
1koCs4Ka5318jB71Jogd9n1heyPLwvN5w
17Upx8rUpPf9aB4eGPwAvd9o5C5gu1uNdc
1KLWgqXZ2mThuxbAxX3xzkygxeJiotAemi",3M7Mt3pifJRaUpbRSSKBt4Yk3a52okEtsf,5000,"448.66013888888904","2243300.6944444450"
"2015-11-04",67cd27701ce927288cd36eb0dab129aa0ae2dc8c434f16aaef3b454d153804ab,3HfHxsToUkSp5BWiRUCiWiaV6cT7GsBQ1v,3GyvTRUJFJwX3P9s9PEM5brhTK9notcrXx,"2786.26606261","448.66013888888904","1250086.51863"
"2015-11-04",539322cd8ef2521e8ccdfcf6126477c83fa7e04cd22058f6e09464b98c484f7a,12TAdvTTWX38PMKQPTnr3Yk1SrVQJfRcVu,1JGNbEtXRKK7J9B2fPFx3W4zbpE2R6mQYb,"3235.27819285","448.66013888888904","1451540.36335"
"2015-11-04",3cef8da2a3dfe414b6084205a4f93b17ca46bbfa0def600882d5ed7fd5af2f18,1jcjiVqQnyoJYAtCmrhGhaUcc19XTVJwK,178yVjnrqzJ67b6Qe8rY2vCQnEm6bZrj31,"11472.14382369","448.66013888888904","5147093.641290"
"2015-11-04",7bd15de3b779819602c40c0ac107d1451596002455bd9fdea5777e4ed92c4c5e,1AMg7ZE8t2Ps8qrrxiT4d2VGTMzitiVogA,12TAdvTTWX38PMKQPTnr3Yk1SrVQJfRcVu,"4191.27838188","448.66013888888904","1880459.54094"
"2015-11-04",4e60df742711fbbf8e6015010b0ab4b2acf68575be3c7b0e0167f04ceba98b0a,1P2csDXhuz1Y38DA2gE33GWWhCmua3umrF,1AMg7ZE8t2Ps8qrrxiT4d2VGTMzitiVogA,"4691.27857091","448.66013888888904","2104789.69519"
"2015-11-04",5877c17131bf5199b165b1210381fdd10e780d96573f8053c76691bba3729732,19ba7qk5pZ1J9EAHP3anacwFX4MVcV1hW4,1L78svic84vcevCfEN6C4kyCEW443gDnmv,"8307.89215865","448.66013888888904","3727420.04977"
"2015-11-04",3b92cc93a86f4194379f2c56de4a07382c0f9b79e4497b9f0826dd396e0f5d31,19gTtGwA3HH55vAm3zPdnHUdn7yZkCNnkB,1P2csDXhuz1Y38DA2gE33GWWhCmua3umrF,"5191.27876173","448.66013888888904","2329119.85025"
"2015-11-04",6f56f4c6fe97d7be4baaf1226d9a536c17e0278dd5fa2c266ccb0c0dfbef592e,13MwhieGdnKxcDtstRUvnSwekNz14jDXVf,1jcjiVqQnyoJYAtCmrhGhaUcc19XTVJwK,"11483.14392369","448.66013888888904","5152028.947684"
"2015-11-04",a951fa3f249002506d5ef915d7d7b4cd4cc9f165a745162cd94df1c51a0d13a0,16qsCbHf4jRQ2Kigcw1x8r9Gcsk1THn4DK,19gTtGwA3HH55vAm3zPdnHUdn7yZkCNnkB,"5691.27895255","448.66013888888904","2553450.00531"
"2015-11-04",c930a045213d0638304f26727ac49e6c2adffee655ef87e3beb194e4b9ff7a7e,1KMSc9NVZthdFEnkHN5KHdULoGuR5x2Xjt,19ba7qk5pZ1J9EAHP3anacwFX4MVcV1hW4,"8807.89234862","448.66013888888904","3951750.20445"
"2015-11-04",72670487406dd1ee0ad93ed08dd832ee6bb6912917bebc24d6d2a393d4192f4d,1BDP4dpUcXGEHk4u8wHiHdEKaFbx9KW1nQ,13MwhieGdnKxcDtstRUvnSwekNz14jDXVf,"11491.93258575","448.66013888888904","5155972.070024"
"2015-11-04",1da5264b2f4818d85b2255f61a64e4965d73f76d5483afadb3c5a85c173c4456,1LMj3a8FPZtJxYoNPrRvckv95jFLTr59PS,1BDP4dpUcXGEHk4u8wHiHdEKaFbx9KW1nQ,"11493.93268575","448.66013888888904","5156869.435168"
"2015-11-04",f54cd128cba9ef9ee5ab856b19e2fde1d1a797cd41039eb4056610791797e50a,1AunhBxCterL6kGohYDFrCMMa1M4vq3ufZ,1LMj3a8FPZtJxYoNPrRvckv95jFLTr59PS,"11503.93278575","448.66013888888904","5161356.081423"
"2015-11-04",ff6e4500b90281bacd838650237e070b4838399037fc685f94a69724bf732a0f,14DmvaMiVHrA7nPykM1Xi4btQvQ4o7Gzxm,1AunhBxCterL6kGohYDFrCMMa1M4vq3ufZ,"11513.55055063","448.66013888888904","5165671.189150"
"2015-11-04",d9c29c3ea67dfd3cf7cebb7caf81bf6fc4fb457a3bf91c2991745c21602fb1ca,1NaHWPqBcKUYuB5EhH5RUKLSXxS9t5kPYA,14DmvaMiVHrA7nPykM1Xi4btQvQ4o7Gzxm,"11519.20055063","448.66013888888904","5168206.118935"
"2015-11-04",d6a9aae8d9da3e7a413119deb32e2045cd3c88676e7816896eee65fcb9f6da2b,1KqrMtnJWq9D7L4onYFxN4CJmCNaq9mjJE,1NaHWPqBcKUYuB5EhH5RUKLSXxS9t5kPYA,"11621.50645063","448.66013888888904","5214106.698238"
"2015-11-04",8b301a335a5b6b6995f13c4f6aa7b1c086c3c9ec9f372d40be550ebacba8137c,1664hdCNoKCoCeqFPMb4LZRe7S3zneXz73,1KqrMtnJWq9D7L4onYFxN4CJmCNaq9mjJE,"11622.48555063","448.66013888888904","5214545.981380"
"2015-11-04",c09c99f40d883321c2356b3ce3f085f498281608b9807112be657a11c4b81f00,19CE88BSwAfotwnkuom9151AePFuiSeSDr,1664hdCNoKCoCeqFPMb4LZRe7S3zneXz73,"11644.37659481","448.66013888888904","5224367.620302"
"2015-11-04",b589a3df41d3e04c6b4a0aaf4eb210397d4010281e1752cf1b79617ffd0733a2,1AcnRN1YpwXebc4ergkTR43sr1MkvQ1HkA,19CE88BSwAfotwnkuom9151AePFuiSeSDr,"11646.37669481","448.66013888888904","5225264.985446"
"2015-11-04",dc68ecdb73512d98a196da8e925c0f56cda76e5f44effcca22fd5d95d08703ff,14CVNVosDYeQGb52a7BBrgSsvCsw3xcsFk,1AcnRN1YpwXebc4ergkTR43sr1MkvQ1HkA,"11650.59652015","448.66013888888904","5227158.252869"
"2015-11-04",5228fbdcc62bf6c306ac401478bcae6bec0499297b28c566798889bd9eec89d1,1BxzAtcHckpupAp88RMagujpDCcu47jwac,14CVNVosDYeQGb52a7BBrgSsvCsw3xcsFk,"11652.49662015","448.66013888888904","5228010.751999"
"2015-11-04",9bfe44df8b3f9ca266ec36aea4e66b31e0ae87c5d7f5d01b47d535be0e280d85,1PvGWurdEwvQpjhXmE7TTQpW7E2qRqybwB,1BxzAtcHckpupAp88RMagujpDCcu47jwac,"11653.72515576","448.66013888888904","5228561.946956"
"2015-11-04",b205805dde140fb302161e7966885b05e765f4317ea4d0621165d30aa5cc644c,1LYQJEohXpTM773crLFJn7PVEAqGNGyTiH,1PvGWurdEwvQpjhXmE7TTQpW7E2qRqybwB,"11659.38568573","448.66013888888904","5231101.601119"
"2015-11-04",f1fde83335b49b75871cfb4973a221c1ce8288735154d6730fcaac31448cfd05,1GV6aVWfECuBg9cjqrif3pndnrUJtq9h9S,1LYQJEohXpTM773crLFJn7PVEAqGNGyTiH,"11678.38578573","448.66013888888904","5239626.188624"
"2015-11-04",3113339c1206dc738de812dfb5e4ca3b20caa1a9d10346c6574b571aa24dff1f,1LwBdLn3XPF4RhTrfdc2e9y9pMgjdNKLXE,1GV6aVWfECuBg9cjqrif3pndnrUJtq9h9S,"11678.48588573","448.66013888888904","5239671.099504"
"2015-11-04",faf8a6b8609b5cddd1aa6fb7f79b06eb89c6a5fdc69518f22793e6fef3b98d65,"1AV9FWTQwcaDRqEFmiaC5xQJ7QKnARpj6R
1991mBSwxk6uy7TFiocFQFGzhrSv4bhcMV
1KumbRsTcA6UNqU2MHEfqEFnAZYU3w3izR
17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P
1GUkazUBpXWdSJ9HbgTapAH7uybpi3Cs6K
1MEe2mebed8wopvy8xyjjHcEQHUPVJn2UC
1Po4J4SNyJuGnMGYJfGTXLEvGgAZKiddr7
195GhjcKNDB5Mf2JxZSyGix33pDwmHs9rN
12ucu9bHLe2w2ahjibVtp3xmdcGkgUmX4A",3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,"2666.81505407","448.66013888888904","1196493.61255"
"2015-11-04",e3f009803091c6e85860d340cb772d715576ffda4a0e41a54195de89e0d1cbed,"1BzuB6KTuyB68GYpa4cbEFrbejUosBo18C
13Dij5GVSmWfQ3gokrmk1i9NutX6A9A1Bn",17LJKM7tmCo9Ausiomiu6PzJ9XNyN5dUeb,2440,"448.66013888888904","1094730.7388888893"
"2015-11-04",7ef20b5e051942cda2769306388177e180424da1f0bf1ef9248bdb26f0524975,1Kv2P8upqSQpeaSmdsK7Y5aaMwookSfAKw,1LwBdLn3XPF4RhTrfdc2e9y9pMgjdNKLXE,"11680.88608573","448.66013888888904","5240747.973569"
"2015-11-04",2f18f144fb1f895928595d260d3cf8b5053dee0d4fa09efbb0950be70c411216,1JkFG7nZLjvr79ErEfGAfBGer3zHYKzacL,1Kv2P8upqSQpeaSmdsK7Y5aaMwookSfAKw,"11689.19505406","448.66013888888904","5244475.876454"
"2015-11-04",42bb8c3c4f69c64f138add2d76956277d6397e87dcd2de2728ed134e037cb78f,187LGhXWyHWvhsty2HEPtpAJJaFk8NGrR7,1JkFG7nZLjvr79ErEfGAfBGer3zHYKzacL,"11696.73993471","448.66013888888904","5247860.963654"
"2015-11-04",651b8a263b0c91b33ba47ca396a520c45b5dbc1f89fade9010f1a65944cd6af1,1JoMiFWoEVhPU3MmNgA3ww84txBu9WJz29,187LGhXWyHWvhsty2HEPtpAJJaFk8NGrR7,"11701.2570029","448.66013888888904","5249887.59210"
"2015-11-04",baa816a7150e12ec996523167737a34b4c4ae5cf75f41017a19d7ede26570aee,189ivm7yVJrktRWE7KwcxrU27U3SMCh6mp,1AF8jzz5cXR7T3EnrnBbJxSfNe1WTyk2a9,"2999.99998821","448.66013888888904","1345980.41138"
"2015-11-04",fdcc7c6679c149a82d46b1b72357b5f409e5830c3ba823124efd7d889187f8bc,1CDLR6hKCUAfWoQBrvsBMYpeX4fuKWS2ak,1JoMiFWoEVhPU3MmNgA3ww84txBu9WJz29,"11706.53763095","448.66013888888904","5252256.799410"
"2015-11-04",c6f28bc8ef8ca3b0c3256425eff7b67cb319d0f7d9d21a790d91f3b01d140fa7,1CEvU9tGUT6ykX5Fu6aRrqbqNYdj9R8e7b,1CDLR6hKCUAfWoQBrvsBMYpeX4fuKWS2ak,"11719.73773095","448.66013888888904","5258179.158109"
"2015-11-04",9c4baf9d7cd0de2ba6c059b85ddf7c7baa17c32dc678f0953dff086ac29de97c,1BogcNwdYJPwf4gdbxjYVt6ogGjHNKPDxR,1CEvU9tGUT6ykX5Fu6aRrqbqNYdj9R8e7b,"11752.83873095","448.66013888888904","5273030.257367"
"2015-11-04",6e5733e03138fb6127a4d373d224223254933d06229cb83780501226f05ba7bc,18hzR2WMc654wUfTRH9VCBpYa9CPHWCeTz,1BogcNwdYJPwf4gdbxjYVt6ogGjHNKPDxR,"11792.83873095","448.66013888888904","5290976.662922"
"2015-11-04",5e668baf70d078d88e1b1edbeb27854c70301555c9e9a72f1c86665c5c9ac0fc,1G4JQz3WALsN1HtqZoxGAGFVVMWP2AkpNR,18hzR2WMc654wUfTRH9VCBpYa9CPHWCeTz,"11804.30883095","448.66013888888904","5296122.839581"
"2015-11-04",b7d3765af52e951d6e04c24c49af33a8186b4f4237eef6cb3b40536715e9923a,19QN1ESKRcwuXvHPqc6bZ6TR8nA7iBJLhH,1G4JQz3WALsN1HtqZoxGAGFVVMWP2AkpNR,"11815.42893095","448.66013888888904","5301111.985192"
"2015-11-04",4557f9fe84308e283ac46e0e41f7cc7cf654947410cddcd7c77c5e15605ac5dd,1CysZ5PsGEHmB2R2FMK9upFXp7FiQ1bCHr,19QN1ESKRcwuXvHPqc6bZ6TR8nA7iBJLhH,"11859.95532209","448.66013888888904","5321089.202025"
"2015-11-04",4557f9fe84308e283ac46e0e41f7cc7cf654947410cddcd7c77c5e15605ac5dd,1CysZ5PsGEHmB2R2FMK9upFXp7FiQ1bCHr,19QN1ESKRcwuXvHPqc6bZ6TR8nA7iBJLhH,"11859.95532209","448.66013888888904","5321089.202025"
